order_id,product,city,price,date
447,Phone,Mumbai,21212,2026-02-25 18:25:46.362167
448,Headphones,Chennai,40548,2026-03-06 18:25:46.362167
449,Tablet,Mumbai,36158,2026-02-22 18:25:46.362167
450,Phone,Delhi,40524,2026-03-08 18:25:46.362167
451,Tablet,Delhi,41788,2026-03-10 18:25:46.362167
452,Laptop,Chennai,26137,2026-02-22 18:25:46.362167
453,Laptop,Chennai,6374,2026-02-25 18:25:46.362167
454,Headphones,Chennai,19838,2026-03-20 18:25:46.362167
455,Phone,Mumbai,41416,2026-03-18 18:25:46.362167
456,Phone,Delhi,13421,2026-03-05 18:25:46.362167
457,Phone,Mumbai,33682,2026-03-10 18:25:46.362167
458,Headphones,Delhi,5324,2026-03-01 18:25:46.362167
459,Tablet,Mumbai,17737,2026-03-20 18:25:46.362167
460,Laptop,Chennai,4963,2026-03-01 18:25:46.362167
461,Headphones,Mumbai,37165,2026-02-27 18:25:46.362167
462,Phone,Delhi,41906,2026-03-18 18:25:46.362167
463,Phone,Bangalore,22974,2026-02-22 18:25:46.362167
464,Tablet,Bangalore,47357,2026-03-17 18:25:46.362167
465,Laptop,Delhi,42377,2026-03-01 18:25:46.362167
466,Laptop,Delhi,15845,2026-03-03 18:25:46.362167
467,Laptop,Mumbai,35433,2026-03-08 18:25:46.362167
468,Headphones,Mumbai,37056,2026-03-03 18:25:46.362167
469,Phone,Chennai,7894,2026-03-21 18:25:46.362167
470,Phone,Bangalore,2746,2026-03-09 18:25:46.362167
471,Tablet,Mumbai,32008,2026-03-03 18:25:46.362167
472,Laptop,Chennai,23902,2026-03-17 18:25:46.362167
473,Tablet,Bangalore,49244,2026-03-15 18:25:46.362167
474,Headphones,Bangalore,46010,2026-03-24 18:25:46.362167
475,Phone,Bangalore,31543,2026-03-15 18:25:46.362167
476,Phone,Chennai,49775,2026-03-23 18:25:46.362167
477,Laptop,Delhi,18536,2026-03-10 18:25:46.362167
478,Laptop,Mumbai,43508,2026-02-23 18:25:46.362167
479,Headphones,Chennai,40924,2026-02-26 18:25:46.362167
480,Phone,Chennai,36276,2026-03-10 18:25:46.362167
481,Tablet,Bangalore,2986,2026-03-01 18:25:46.362167
482,Phone,Delhi,41616,2026-03-23 18:25:46.362167
483,Headphones,Bangalore,9077,2026-03-17 18:25:46.363166
484,Headphones,Bangalore,38942,2026-02-22 18:25:46.363166
485,Tablet,Bangalore,25909,2026-02-27 18:25:46.363166
486,Laptop,Chennai,18095,2026-03-03 18:25:46.363166
487,Laptop,Bangalore,5892,2026-02-22 18:25:46.363166
488,Laptop,Delhi,48141,2026-03-06 18:25:46.363166
489,Tablet,Chennai,4923,2026-02-28 18:25:46.363166
490,Laptop,Chennai,13310,2026-02-26 18:25:46.363166
491,Tablet,Delhi,3262,2026-03-17 18:25:46.363166
492,Laptop,Delhi,32098,2026-03-03 18:25:46.363166
493,Laptop,Mumbai,5670,2026-03-09 18:25:46.363166
494,Headphones,Bangalore,33022,2026-03-13 18:25:46.363166
495,Laptop,Mumbai,21252,2026-03-08 18:25:46.363166
496,Laptop,Chennai,16991,2026-03-24 18:25:46.363166
497,Headphones,Delhi,39258,2026-03-11 18:25:46.363166
498,Headphones,Chennai,27000,2026-03-08 18:25:46.363166
499,Phone,Delhi,49050,2026-03-24 18:25:46.363166
500,Laptop,Delhi,41173,2026-03-08 18:25:46.363166
501,Laptop,Delhi,43190,2026-03-14 18:25:46.363166
502,Laptop,Bangalore,36666,2026-03-22 18:25:46.363166
503,Phone,Bangalore,36819,2026-02-28 18:25:46.363166
504,Headphones,Mumbai,3889,2026-03-04 18:25:46.363166
505,Headphones,Mumbai,24504,2026-03-21 18:25:46.363166
506,Headphones,Bangalore,6089,2026-03-12 18:25:46.363166
507,Phone,Chennai,12204,2026-03-18 18:25:46.363166
508,Tablet,Mumbai,29146,2026-02-25 18:25:46.363166
509,Tablet,Delhi,33706,2026-03-01 18:25:46.363166
510,Phone,Chennai,38167,2026-03-22 18:25:46.363166
511,Headphones,Delhi,6639,2026-03-14 18:25:46.363166
512,Tablet,Delhi,34087,2026-02-28 18:25:46.363166
513,Headphones,Mumbai,24923,2026-02-28 18:25:46.363166
514,Tablet,Mumbai,37948,2026-03-05 18:25:46.363166
515,Headphones,Bangalore,26221,2026-02-27 18:25:46.363166
516,Phone,Delhi,36637,2026-02-23 18:25:46.363166
517,Phone,Delhi,3529,2026-03-23 18:25:46.363166
518,Laptop,Mumbai,25219,2026-02-25 18:25:46.363166
519,Headphones,Mumbai,18601,2026-03-04 18:25:46.363166
520,Laptop,Bangalore,29088,2026-03-23 18:25:46.363166
521,Phone,Mumbai,48045,2026-03-24 18:25:46.363166
522,Laptop,Mumbai,4380,2026-02-28 18:25:46.363166
523,Headphones,Mumbai,9753,2026-03-17 18:25:46.363166
524,Phone,Mumbai,1770,2026-03-02 18:25:46.363166
525,Laptop,Chennai,2113,2026-02-23 18:25:46.363166
526,Phone,Chennai,29051,2026-03-21 18:25:46.363166
527,Phone,Bangalore,23183,2026-03-22 18:25:46.363166
528,Laptop,Delhi,8379,2026-03-03 18:25:46.363166
529,Laptop,Delhi,26659,2026-02-28 18:25:46.363166
530,Laptop,Chennai,7748,2026-03-15 18:25:46.363166
531,Phone,Chennai,31822,2026-03-12 18:25:46.364172
532,Headphones,Delhi,5194,2026-03-16 18:25:46.364172
533,Phone,Mumbai,14246,2026-03-16 18:25:46.364172
534,Laptop,Mumbai,15274,2026-02-25 18:25:46.364172
535,Laptop,Bangalore,17920,2026-03-10 18:25:46.364172
536,Laptop,Chennai,7636,2026-03-24 18:25:46.364172
537,Tablet,Bangalore,35169,2026-03-16 18:25:46.364172
538,Tablet,Delhi,32821,2026-03-23 18:25:46.364172
539,Headphones,Bangalore,17384,2026-03-23 18:25:46.364172
540,Laptop,Delhi,37468,2026-03-19 18:25:46.364172
541,Tablet,Bangalore,15385,2026-02-25 18:25:46.364172
542,Headphones,Delhi,2142,2026-03-12 18:25:46.364172
543,Laptop,Mumbai,43976,2026-03-16 18:25:46.364172
544,Tablet,Delhi,10369,2026-03-03 18:25:46.364172
545,Headphones,Mumbai,44690,2026-03-03 18:25:46.364172
546,Phone,Delhi,14759,2026-02-22 18:25:46.364172
547,Headphones,Bangalore,21395,2026-02-24 18:25:46.364172
548,Phone,Bangalore,36691,2026-03-21 18:25:46.364172
549,Tablet,Delhi,15612,2026-03-16 18:25:46.364172
550,Phone,Delhi,13156,2026-02-23 18:25:46.364172
551,Headphones,Chennai,48932,2026-03-11 18:25:46.364172
552,Laptop,Mumbai,3986,2026-03-10 18:25:46.364172
553,Laptop,Delhi,33740,2026-03-06 18:25:46.364172
554,Headphones,Mumbai,20684,2026-03-04 18:25:46.364172
555,Phone,Delhi,15037,2026-03-06 18:25:46.364172
556,Phone,Mumbai,21301,2026-03-15 18:25:46.364172
557,Headphones,Chennai,48362,2026-03-11 18:25:46.364172
558,Phone,Delhi,12029,2026-03-01 18:25:46.364172
559,Laptop,Mumbai,23343,2026-03-10 18:25:46.364172
560,Headphones,Mumbai,46830,2026-03-06 18:25:46.364172
561,Laptop,Chennai,45170,2026-03-24 18:25:46.364172
562,Laptop,Chennai,37013,2026-02-24 18:25:46.364172
563,Phone,Bangalore,39499,2026-03-18 18:25:46.364172
564,Phone,Mumbai,26351,2026-03-21 18:25:46.364172
565,Tablet,Bangalore,23435,2026-03-14 18:25:46.364172
566,Phone,Bangalore,5915,2026-02-25 18:25:46.364172
567,Phone,Delhi,23567,2026-03-07 18:25:46.364172
568,Headphones,Mumbai,7688,2026-03-18 18:25:46.364172
569,Headphones,Bangalore,17982,2026-02-22 18:25:46.364172
570,Laptop,Chennai,38277,2026-03-21 18:25:46.364172
571,Phone,Delhi,17010,2026-03-01 18:25:46.364172
572,Headphones,Bangalore,4213,2026-03-12 18:25:46.364172
573,Headphones,Bangalore,21951,2026-03-17 18:25:46.364172
574,Tablet,Chennai,13225,2026-03-04 18:25:46.364172
575,Headphones,Mumbai,22488,2026-03-16 18:25:46.364172
576,Phone,Chennai,44063,2026-03-21 18:25:46.364172
577,Phone,Bangalore,15218,2026-03-02 18:25:46.365172
578,Tablet,Delhi,35386,2026-03-02 18:25:46.365172
579,Headphones,Bangalore,17058,2026-03-23 18:25:46.365172
580,Headphones,Chennai,31038,2026-03-07 18:25:46.365172
581,Headphones,Delhi,4685,2026-03-02 18:25:46.365172
582,Laptop,Chennai,37650,2026-03-17 18:25:46.365172
583,Headphones,Mumbai,27538,2026-02-23 18:25:46.365172
584,Headphones,Mumbai,46573,2026-03-05 18:25:46.365172
585,Headphones,Bangalore,46065,2026-03-21 18:25:46.365172
586,Laptop,Mumbai,27547,2026-03-14 18:25:46.365172
587,Laptop,Bangalore,3607,2026-02-23 18:25:46.365172
588,Tablet,Chennai,46587,2026-02-27 18:25:46.365172
589,Headphones,Chennai,44258,2026-02-25 18:25:46.365172
590,Tablet,Mumbai,26511,2026-03-22 18:25:46.365172
591,Tablet,Bangalore,7138,2026-03-10 18:25:46.365172
592,Tablet,Bangalore,10318,2026-03-07 18:25:46.365172
593,Headphones,Delhi,28871,2026-02-25 18:25:46.365172
594,Tablet,Delhi,22516,2026-03-05 18:25:46.365172
595,Headphones,Chennai,3378,2026-03-07 18:25:46.365172
596,Tablet,Delhi,42135,2026-03-13 18:25:46.365172
597,Phone,Bangalore,39793,2026-03-07 18:25:46.365172
598,Tablet,Bangalore,11812,2026-03-05 18:25:46.365172
599,Tablet,Chennai,45345,2026-03-10 18:25:46.365172
600,Laptop,Bangalore,16337,2026-03-08 18:25:46.365172
601,Phone,Chennai,29261,2026-03-09 18:25:46.365172
602,Laptop,Bangalore,39775,2026-03-13 18:25:46.365172
603,Phone,Chennai,39120,2026-02-27 18:25:46.365172
604,Headphones,Delhi,16016,2026-03-17 18:25:46.365172
605,Tablet,Chennai,3817,2026-03-18 18:25:46.365172
606,Headphones,Bangalore,30481,2026-03-13 18:25:46.365172
607,Tablet,Bangalore,48050,2026-02-28 18:25:46.365172
608,Phone,Mumbai,24331,2026-03-05 18:25:46.365172
609,Tablet,Chennai,24451,2026-03-04 18:25:46.365172
610,Headphones,Delhi,30349,2026-02-22 18:25:46.365172
611,Phone,Delhi,5486,2026-03-14 18:25:46.365172
612,Laptop,Chennai,39487,2026-03-11 18:25:46.365172
613,Tablet,Chennai,37529,2026-03-05 18:25:46.365172
614,Laptop,Delhi,2619,2026-02-25 18:25:46.365172
615,Phone,Delhi,44682,2026-02-26 18:25:46.365172
616,Tablet,Delhi,28485,2026-03-16 18:25:46.365172
617,Phone,Bangalore,2124,2026-03-04 18:25:46.365172
618,Tablet,Delhi,8735,2026-03-17 18:25:46.365172
619,Tablet,Chennai,5696,2026-03-18 18:25:46.365172
620,Phone,Mumbai,44143,2026-02-22 18:25:46.365172
621,Phone,Chennai,21104,2026-03-11 18:25:46.365172
622,Laptop,Delhi,49646,2026-03-11 18:25:46.365172
623,Headphones,Chennai,2684,2026-03-17 18:25:46.366170
624,Laptop,Bangalore,21789,2026-03-17 18:25:46.366170
625,Laptop,Mumbai,10374,2026-02-27 18:25:46.366170
626,Tablet,Delhi,27522,2026-03-04 18:25:46.366170
627,Laptop,Delhi,12563,2026-03-15 18:25:46.366170
628,Tablet,Chennai,1712,2026-03-23 18:25:46.366170
629,Headphones,Chennai,21324,2026-03-16 18:25:46.366170
630,Tablet,Chennai,43202,2026-03-09 18:25:46.366170
631,Headphones,Bangalore,43459,2026-03-11 18:25:46.366170
632,Phone,Delhi,44639,2026-03-16 18:25:46.366170
633,Tablet,Delhi,23602,2026-03-08 18:25:46.366170
634,Laptop,Mumbai,38283,2026-02-22 18:25:46.366170
635,Headphones,Mumbai,10872,2026-03-07 18:25:46.366170
636,Phone,Chennai,36794,2026-03-16 18:25:46.366170
637,Tablet,Bangalore,31116,2026-02-22 18:25:46.366170
638,Laptop,Delhi,11821,2026-03-09 18:25:46.366170
639,Phone,Mumbai,2062,2026-03-07 18:25:46.366170
640,Headphones,Bangalore,25310,2026-03-16 18:25:46.366170
641,Headphones,Chennai,41024,2026-03-18 18:25:46.366170
642,Headphones,Mumbai,11001,2026-03-24 18:25:46.366170
643,Headphones,Delhi,20364,2026-03-10 18:25:46.366170
644,Headphones,Bangalore,7247,2026-03-07 18:25:46.366170
645,Phone,Bangalore,32742,2026-03-16 18:25:46.366170
646,Laptop,Delhi,15393,2026-03-01 18:25:46.366170
647,Headphones,Mumbai,30764,2026-03-12 18:25:46.366170
648,Laptop,Bangalore,11924,2026-03-24 18:25:46.366170
649,Phone,Bangalore,35388,2026-03-05 18:25:46.366170
650,Tablet,Chennai,9140,2026-03-04 18:25:46.366170
651,Tablet,Delhi,15665,2026-03-09 18:25:46.366170
652,Phone,Bangalore,13007,2026-03-03 18:25:46.366170
653,Tablet,Delhi,17733,2026-02-24 18:25:46.366170
654,Tablet,Bangalore,35011,2026-03-12 18:25:46.366170
655,Laptop,Chennai,32125,2026-03-02 18:25:46.366170
656,Headphones,Delhi,42155,2026-02-25 18:25:46.366170
657,Tablet,Bangalore,24054,2026-03-12 18:25:46.366170
658,Headphones,Chennai,28966,2026-03-17 18:25:46.366170
659,Phone,Mumbai,1538,2026-03-17 18:25:46.366170
660,Phone,Delhi,1088,2026-03-17 18:25:46.366170
661,Headphones,Mumbai,46801,2026-03-02 18:25:46.366170
662,Phone,Chennai,36522,2026-03-21 18:25:46.366170
663,Headphones,Chennai,29135,2026-02-22 18:25:46.367165
664,Phone,Delhi,23224,2026-03-19 18:25:46.367165
665,Laptop,Delhi,16268,2026-03-17 18:25:46.367165
666,Phone,Bangalore,43688,2026-03-11 18:25:46.367165
667,Laptop,Bangalore,19091,2026-03-07 18:25:46.367165
668,Headphones,Chennai,27760,2026-03-08 18:25:46.367165
669,Headphones,Delhi,35611,2026-03-10 18:25:46.367165
670,Headphones,Bangalore,4428,2026-03-01 18:25:46.367165
671,Headphones,Chennai,43001,2026-02-25 18:25:46.367165
672,Headphones,Bangalore,20692,2026-03-03 18:25:46.367165
673,Tablet,Bangalore,47957,2026-03-13 18:25:46.367165
674,Headphones,Mumbai,18413,2026-03-07 18:25:46.367165
675,Tablet,Mumbai,26010,2026-03-06 18:25:46.367165
676,Headphones,Mumbai,43988,2026-03-08 18:25:46.367165
677,Tablet,Mumbai,41859,2026-03-22 18:25:46.367165
678,Tablet,Delhi,44170,2026-03-21 18:25:46.367165
679,Tablet,Chennai,36886,2026-03-17 18:25:46.367165
680,Phone,Bangalore,42071,2026-03-23 18:25:46.367165
681,Tablet,Delhi,38532,2026-03-10 18:25:46.367165
682,Phone,Delhi,35147,2026-02-22 18:25:46.367165
683,Phone,Bangalore,11365,2026-03-16 18:25:46.367165
684,Laptop,Delhi,36005,2026-03-02 18:25:46.367165
685,Headphones,Delhi,42996,2026-02-23 18:25:46.367165
686,Laptop,Delhi,29710,2026-03-08 18:25:46.367165
687,Laptop,Delhi,13970,2026-02-26 18:25:46.367165
688,Laptop,Mumbai,33715,2026-03-14 18:25:46.367165
689,Phone,Chennai,2418,2026-03-13 18:25:46.367165
690,Headphones,Mumbai,22740,2026-03-11 18:25:46.367165
691,Phone,Bangalore,33931,2026-03-03 18:25:46.367165
692,Laptop,Bangalore,28433,2026-03-03 18:25:46.367165
693,Tablet,Chennai,41564,2026-02-25 18:25:46.367165
694,Laptop,Chennai,42158,2026-02-25 18:25:46.367165
695,Laptop,Mumbai,35683,2026-03-11 18:25:46.367165
696,Tablet,Mumbai,33090,2026-03-24 18:25:46.367165
697,Headphones,Mumbai,34951,2026-02-25 18:25:46.367165
698,Laptop,Mumbai,25388,2026-03-10 18:25:46.367165
699,Tablet,Bangalore,45837,2026-03-15 18:25:46.367165
700,Phone,Delhi,10607,2026-03-05 18:25:46.367165
701,Laptop,Bangalore,21146,2026-02-27 18:25:46.367165
702,Tablet,Chennai,48042,2026-03-07 18:25:46.367165
703,Tablet,Delhi,14265,2026-03-10 18:25:46.367165
704,Tablet,Delhi,39186,2026-03-18 18:25:46.367165
705,Phone,Chennai,37476,2026-02-23 18:25:46.367165
706,Tablet,Bangalore,28808,2026-03-14 18:25:46.367165
707,Phone,Delhi,17129,2026-03-05 18:25:46.368170
708,Phone,Bangalore,38936,2026-03-02 18:25:46.368170
709,Laptop,Delhi,46629,2026-03-04 18:25:46.368170
710,Tablet,Delhi,13150,2026-03-03 18:25:46.368170
711,Phone,Chennai,46028,2026-03-06 18:25:46.368170
712,Phone,Bangalore,49136,2026-03-05 18:25:46.368170
713,Tablet,Mumbai,1502,2026-02-24 18:25:46.368170
714,Tablet,Bangalore,45795,2026-03-04 18:25:46.368170
715,Headphones,Bangalore,47362,2026-02-28 18:25:46.368170
716,Tablet,Chennai,19319,2026-03-09 18:25:46.368170
717,Headphones,Mumbai,38362,2026-03-09 18:25:46.368170
718,Tablet,Chennai,4892,2026-03-07 18:25:46.368170
719,Tablet,Mumbai,15866,2026-03-09 18:25:46.368170
720,Laptop,Delhi,46222,2026-03-05 18:25:46.368170
721,Laptop,Chennai,23512,2026-03-21 18:25:46.368170
722,Tablet,Bangalore,30877,2026-03-22 18:25:46.368170
723,Headphones,Chennai,11752,2026-03-09 18:25:46.368170
724,Laptop,Mumbai,47514,2026-02-24 18:25:46.368170
725,Headphones,Mumbai,28693,2026-02-23 18:25:46.368170
726,Phone,Bangalore,10407,2026-03-11 18:25:46.368170
727,Tablet,Bangalore,6632,2026-03-21 18:25:46.368170
728,Headphones,Chennai,45924,2026-02-26 18:25:46.368170
729,Phone,Mumbai,23029,2026-02-23 18:25:46.368170
730,Phone,Bangalore,46225,2026-03-06 18:25:46.368170
731,Tablet,Bangalore,38013,2026-02-28 18:25:46.368170
732,Laptop,Delhi,20006,2026-03-11 18:25:46.368170
733,Phone,Mumbai,49691,2026-03-08 18:25:46.368170
734,Phone,Delhi,38720,2026-02-28 18:25:46.368170
735,Laptop,Chennai,34244,2026-03-18 18:25:46.368170
736,Tablet,Delhi,40850,2026-03-12 18:25:46.368170
737,Laptop,Mumbai,4724,2026-02-28 18:25:46.368170
738,Phone,Mumbai,35053,2026-02-22 18:25:46.368170
739,Tablet,Chennai,22696,2026-03-08 18:25:46.368170
740,Laptop,Chennai,1878,2026-03-11 18:25:46.368170
741,Phone,Chennai,40862,2026-03-19 18:25:46.368170
742,Laptop,Chennai,26112,2026-03-11 18:25:46.368170
743,Tablet,Delhi,49519,2026-02-26 18:25:46.368170
744,Laptop,Bangalore,35812,2026-03-18 18:25:46.368170
745,Laptop,Delhi,49891,2026-02-22 18:25:46.368170
746,Phone,Chennai,29107,2026-02-26 18:25:46.368170
747,Headphones,Chennai,22283,2026-02-23 18:25:46.368170
748,Laptop,Bangalore,47731,2026-03-06 18:25:46.368170
749,Headphones,Delhi,26585,2026-03-18 18:25:46.368170
750,Laptop,Delhi,7217,2026-03-17 18:25:46.368170
751,Tablet,Delhi,14050,2026-02-27 18:25:46.368170
752,Tablet,Chennai,26528,2026-03-03 18:25:46.368170
753,Tablet,Chennai,44908,2026-03-21 18:25:46.368170
754,Phone,Delhi,14062,2026-03-23 18:25:46.368170
755,Headphones,Mumbai,1988,2026-03-14 18:25:46.368170
756,Tablet,Delhi,4370,2026-03-01 18:25:46.368170
757,Phone,Delhi,18960,2026-03-18 18:25:46.368170
758,Phone,Bangalore,34196,2026-03-01 18:25:46.369167
759,Laptop,Chennai,12085,2026-03-14 18:25:46.369167
760,Tablet,Bangalore,22139,2026-02-26 18:25:46.369167
761,Tablet,Mumbai,32954,2026-03-12 18:25:46.369167
762,Headphones,Chennai,37179,2026-03-04 18:25:46.369167
763,Phone,Bangalore,4336,2026-03-15 18:25:46.369167
764,Phone,Mumbai,27884,2026-03-18 18:25:46.369167
765,Phone,Chennai,3397,2026-02-26 18:25:46.369167
766,Laptop,Mumbai,28371,2026-03-15 18:25:46.369167
767,Phone,Delhi,32788,2026-03-10 18:25:46.369167
768,Laptop,Chennai,32328,2026-03-03 18:25:46.369167
769,Phone,Bangalore,45126,2026-03-20 18:25:46.369167
770,Tablet,Chennai,30732,2026-03-14 18:25:46.369167
771,Laptop,Mumbai,26501,2026-02-23 18:25:46.369167
772,Tablet,Chennai,44035,2026-03-10 18:25:46.369167
773,Laptop,Bangalore,17058,2026-03-12 18:25:46.369167
774,Laptop,Delhi,19225,2026-03-15 18:25:46.369167
775,Headphones,Mumbai,9130,2026-03-04 18:25:46.369167
776,Headphones,Bangalore,31802,2026-03-04 18:25:46.369167
777,Laptop,Mumbai,46370,2026-03-14 18:25:46.369167
778,Phone,Delhi,3335,2026-03-04 18:25:46.369167
779,Laptop,Chennai,38046,2026-03-14 18:25:46.369167
780,Phone,Delhi,33148,2026-03-03 18:25:46.369167
781,Laptop,Chennai,43108,2026-03-23 18:25:46.369167
782,Headphones,Mumbai,21782,2026-03-21 18:25:46.369167
783,Tablet,Delhi,2673,2026-03-10 18:25:46.369167
784,Laptop,Bangalore,33843,2026-02-27 18:25:46.369167
785,Laptop,Bangalore,4887,2026-02-26 18:25:46.369167
786,Headphones,Mumbai,34239,2026-03-05 18:25:46.369167
787,Tablet,Delhi,13700,2026-03-08 18:25:46.369167
788,Phone,Chennai,40424,2026-03-12 18:25:46.369167
789,Laptop,Bangalore,27935,2026-03-16 18:25:46.369167
790,Headphones,Chennai,20327,2026-02-22 18:25:46.369167
791,Headphones,Delhi,7121,2026-03-22 18:25:46.369167
792,Headphones,Chennai,47890,2026-03-22 18:25:46.369167
793,Phone,Chennai,3911,2026-03-14 18:25:46.369167
794,Tablet,Delhi,23586,2026-02-22 18:25:46.369167
795,Headphones,Bangalore,30261,2026-03-01 18:25:46.369167
796,Tablet,Mumbai,1664,2026-03-01 18:25:46.369167
797,Headphones,Bangalore,14945,2026-02-28 18:25:46.369167
798,Headphones,Chennai,49964,2026-03-07 18:25:46.369167
799,Headphones,Mumbai,8830,2026-03-20 18:25:46.369167
800,Headphones,Bangalore,42065,2026-02-27 18:25:46.369167
801,Headphones,Mumbai,35596,2026-03-03 18:25:46.369167
802,Headphones,Delhi,42374,2026-03-22 18:25:46.369167
803,Phone,Mumbai,42473,2026-03-11 18:25:46.369167
804,Headphones,Bangalore,37113,2026-02-22 18:25:46.370169
805,Laptop,Mumbai,46412,2026-02-28 18:25:46.370169
806,Headphones,Bangalore,8029,2026-03-05 18:25:46.370169
807,Laptop,Chennai,16257,2026-02-27 18:25:46.370169
808,Phone,Chennai,1066,2026-02-22 18:25:46.370169
809,Phone,Chennai,7413,2026-02-26 18:25:46.370169
810,Laptop,Delhi,24892,2026-03-22 18:25:46.370169
811,Laptop,Chennai,16846,2026-03-03 18:25:46.370169
812,Laptop,Delhi,18510,2026-03-07 18:25:46.370169
813,Tablet,Delhi,26924,2026-02-27 18:25:46.370169
814,Tablet,Delhi,31880,2026-02-24 18:25:46.370169
815,Phone,Chennai,42701,2026-02-22 18:25:46.370169
816,Laptop,Delhi,17990,2026-03-22 18:25:46.370169
817,Tablet,Mumbai,42233,2026-02-26 18:25:46.370169
818,Phone,Chennai,47182,2026-02-28 18:25:46.370169
819,Tablet,Mumbai,2842,2026-03-04 18:25:46.370169
820,Phone,Bangalore,47536,2026-02-26 18:25:46.370169
821,Headphones,Bangalore,1425,2026-03-01 18:25:46.370169
822,Phone,Chennai,17608,2026-03-11 18:25:46.370169
823,Laptop,Delhi,34598,2026-03-23 18:25:46.370169
824,Tablet,Bangalore,1810,2026-02-23 18:25:46.370169
825,Laptop,Mumbai,32423,2026-02-22 18:25:46.370169
826,Laptop,Bangalore,33541,2026-03-21 18:25:46.370169
827,Tablet,Chennai,3019,2026-03-06 18:25:46.370169
828,Headphones,Chennai,12945,2026-02-25 18:25:46.370169
829,Phone,Bangalore,18597,2026-03-07 18:25:46.370169
830,Tablet,Mumbai,40607,2026-03-16 18:25:46.370169
831,Headphones,Bangalore,13434,2026-03-16 18:25:46.370169
832,Headphones,Delhi,30843,2026-03-24 18:25:46.370169
833,Tablet,Bangalore,37834,2026-03-23 18:25:46.370169
834,Laptop,Chennai,2757,2026-03-10 18:25:46.370169
835,Tablet,Bangalore,15483,2026-03-02 18:25:46.370169
836,Tablet,Delhi,1092,2026-03-09 18:25:46.370169
837,Phone,Bangalore,44558,2026-02-28 18:25:46.370169
838,Headphones,Chennai,42526,2026-03-06 18:25:46.370169
839,Phone,Delhi,35878,2026-03-12 18:25:46.370169
840,Phone,Chennai,20299,2026-03-04 18:25:46.370169
841,Headphones,Chennai,48174,2026-03-19 18:25:46.370169
842,Tablet,Bangalore,27077,2026-03-14 18:25:46.370169
843,Phone,Delhi,37284,2026-03-21 18:25:46.370169
844,Tablet,Chennai,13292,2026-02-28 18:25:46.370169
845,Tablet,Bangalore,22150,2026-03-15 18:25:46.370169
846,Laptop,Chennai,49497,2026-03-21 18:25:46.370169
847,Headphones,Chennai,4551,2026-03-18 18:25:46.370169
848,Tablet,Chennai,2659,2026-03-05 18:25:46.370169
849,Phone,Mumbai,29095,2026-03-22 18:25:46.370169
850,Laptop,Delhi,42066,2026-03-14 18:25:46.370169
851,Headphones,Delhi,20615,2026-03-13 18:25:46.371167
852,Phone,Bangalore,35757,2026-03-23 18:25:46.371167
853,Headphones,Delhi,4505,2026-03-20 18:25:46.371167
854,Tablet,Mumbai,24727,2026-02-28 18:25:46.371167
855,Phone,Chennai,49881,2026-02-23 18:25:46.371167
856,Tablet,Delhi,12024,2026-02-22 18:25:46.371167
857,Laptop,Mumbai,19480,2026-03-04 18:25:46.371167
858,Tablet,Bangalore,34553,2026-03-01 18:25:46.371167
859,Laptop,Bangalore,9539,2026-03-17 18:25:46.371167
860,Laptop,Chennai,23553,2026-03-24 18:25:46.371167
861,Headphones,Delhi,20282,2026-03-09 18:25:46.371167
862,Phone,Delhi,30118,2026-03-17 18:25:46.371167
863,Laptop,Chennai,17808,2026-03-17 18:25:46.371167
864,Phone,Bangalore,24158,2026-03-02 18:25:46.371167
865,Phone,Bangalore,26765,2026-03-22 18:25:46.371167
866,Headphones,Delhi,18540,2026-03-07 18:25:46.371167
867,Headphones,Chennai,42100,2026-03-22 18:25:46.371167
868,Headphones,Delhi,35377,2026-03-06 18:25:46.371167
869,Laptop,Delhi,18778,2026-02-22 18:25:46.371167
870,Phone,Bangalore,48359,2026-03-20 18:25:46.371167
871,Phone,Chennai,15477,2026-02-24 18:25:46.371167
872,Laptop,Bangalore,32159,2026-02-27 18:25:46.371167
873,Laptop,Bangalore,3388,2026-02-27 18:25:46.371167
874,Headphones,Bangalore,49091,2026-03-07 18:25:46.371167
875,Tablet,Chennai,46804,2026-03-21 18:25:46.371167
876,Headphones,Chennai,46156,2026-03-20 18:25:46.371167
877,Headphones,Bangalore,34263,2026-03-17 18:25:46.371167
878,Phone,Chennai,10205,2026-03-15 18:25:46.371167
879,Laptop,Chennai,18270,2026-02-25 18:25:46.371167
880,Laptop,Bangalore,7092,2026-03-21 18:25:46.371167
881,Laptop,Chennai,19283,2026-03-13 18:25:46.371167
882,Headphones,Delhi,33782,2026-02-26 18:25:46.371167
883,Headphones,Chennai,32836,2026-02-24 18:25:46.371167
884,Laptop,Mumbai,44457,2026-03-19 18:25:46.371167
885,Headphones,Mumbai,46136,2026-03-05 18:25:46.371167
886,Phone,Delhi,47985,2026-03-11 18:25:46.371167
887,Phone,Chennai,33441,2026-03-12 18:25:46.371167
888,Tablet,Delhi,20531,2026-03-21 18:25:46.371167
889,Phone,Chennai,12403,2026-03-23 18:25:46.371167
890,Tablet,Chennai,24888,2026-02-22 18:25:46.371167
891,Headphones,Chennai,19759,2026-03-23 18:25:46.371167
892,Tablet,Delhi,17986,2026-03-04 18:25:46.371167
893,Tablet,Mumbai,4836,2026-03-15 18:25:46.371167
894,Tablet,Bangalore,44701,2026-03-17 18:25:46.371167
